date,temperature_max,temperature_min,precipitation,snowfall
1940-03-12,35.06,15.98,0.0,0.0
1940-03-13,39.019999999999996,21.02,0.0,0.0
1940-03-14,44.96,28.04,1.031496062992126,0.0
1940-03-15,44.96,30.02,0.5,0.0
1940-03-16,32.0,26.96,0.11811023622047245,1.4960629921259843
1940-03-17,44.96,30.02,0.0,0.0
1940-03-18,42.08,32.0,0.07874015748031496,0.0
1940-03-19,50.0,35.06,0.16141732283464566,0.0
1940-03-20,46.04,35.06,0.0,0.0
1940-03-21,42.08,28.04,0.0,0.0
1940-03-22,39.92,23.0,0.20866141732283466,
1940-03-23,26.060000000000002,19.04,0.0,0.0
1940-03-24,30.02,17.06,,
1940-03-25,32.0,17.96,0.0,0.0
1940-03-26,42.08,26.060000000000002,0.0,0.0
1940-03-27,42.08,30.92,0.0,0.0
1940-03-28,46.04,33.98,0.0,0.0
1940-03-29,41.0,35.96,0.07086614173228346,0.0
1940-03-30,53.06,37.94,0.3582677165354331,0.0
1940-03-31,62.06,42.980000000000004,0.05905511811023623,0.0
1940-04-01,46.04,37.94,0.0,0.0
1940-04-02,53.96,33.98,0.0,0.0
1940-04-03,44.96,37.04,0.33070866141732286,0.0
1940-04-04,46.94,37.94,0.11811023622047245,0.0
1940-04-05,50.0,35.96,0.0,0.0
1940-04-06,57.019999999999996,33.98,0.0,0.0
1940-04-07,64.03999999999999,42.08,0.0,0.0
1940-04-08,53.96,44.96,2.0314960629921264,0.0
1940-04-09,66.02,44.06,0.011811023622047244,0.0
1940-04-10,57.92,39.92,0.0,0.0
1940-04-11,60.08,39.019999999999996,0.0,0.0
1940-04-12,51.980000000000004,30.02,1.0905511811023623,0.9055118110236221
1940-04-13,35.96,24.98,0.03149606299212599,0.31496062992125984
1940-04-14,41.0,28.94,,
1940-04-15,50.0,30.92,,0.0
1940-04-16,48.92,42.08,,0.0
1940-04-17,50.0,41.0,,0.0
1940-04-18,50.0,39.92,0.01968503937007874,0.0
1940-04-19,55.040000000000006,46.94,0.16929133858267717,0.0
1940-04-20,57.019999999999996,39.92,1.2519685039370079,0.0
1940-04-21,39.92,37.04,0.4881889763779528,0.0
1940-04-22,44.06,35.96,0.011811023622047244,0.0
1940-04-23,53.96,39.019999999999996,0.0,0.0
1940-04-24,50.0,41.0,,0.0
1940-04-25,60.08,39.92,0.0,0.0
1940-04-26,62.96,44.06,0.011811023622047244,0.0
1940-04-27,62.06,42.08,,0.0
1940-04-28,66.02,42.980000000000004,0.0,0.0
1940-04-29,64.03999999999999,41.0,0.0,0.0
1940-04-30,66.92,46.04,0.0,0.0
1940-05-01,64.03999999999999,44.06,0.0984251968503937,0.0
1940-05-02,60.980000000000004,51.08,0.3503937007874016,0.0
1940-05-03,68.0,50.0,,0.0
1940-05-04,60.08,48.92,0.11023622047244094,0.0
1940-05-05,71.06,50.0,0.0,0.0
1940-05-06,71.06,53.06,0.0,0.0
1940-05-07,78.98,51.980000000000004,0.0,0.0
1940-05-08,71.06,55.040000000000006,,0.0
1940-05-09,69.08000000000001,46.94,0.07874015748031496,0.0
1940-05-10,71.96000000000001,48.92,0.0,0.0
1940-05-11,66.02,46.04,0.07874015748031496,0.0
1940-05-12,60.980000000000004,42.980000000000004,0.0,0.0
1940-05-13,68.0,53.06,0.0,0.0
1940-05-14,84.02,51.980000000000004,,0.0
1940-05-15,71.06,53.06,0.0,0.0
1940-05-16,68.0,55.94,1.188976377952756,0.0
1940-05-17,66.92,55.040000000000006,0.3188976377952756,0.0
1940-05-18,69.08000000000001,51.980000000000004,0.0,0.0
1940-05-19,69.98,51.08,0.0,0.0
1940-05-20,66.02,55.94,,0.0
1940-05-21,73.03999999999999,55.94,,0.0
1940-05-22,66.92,53.96,,0.0
1940-05-23,57.92,51.980000000000004,,0.0
1940-05-24,60.980000000000004,51.980000000000004,,0.0
1940-05-25,60.08,53.06,,0.0
1940-05-26,60.08,51.980000000000004,,0.0
1940-05-27,62.06,53.96,0.03937007874015748,0.0
1940-05-28,71.06,55.94,0.8582677165354331,0.0
1940-05-29,60.980000000000004,51.980000000000004,0.0,0.0
1940-05-30,68.0,48.019999999999996,0.0,0.0
1940-05-31,64.94,51.980000000000004,2.2283464566929134,0.0
1940-06-01,75.02,57.019999999999996,0.0,0.0
1940-06-02,80.06,57.92,,0.0
1940-06-03,87.08000000000001,62.06,0.0,0.0
1940-06-04,91.94,68.0,0.0,0.0
1940-06-05,89.06,66.92,0.0,0.0
1940-06-06,84.92,69.98,0.0,0.0
1940-06-07,87.08000000000001,62.96,0.0,0.0
1940-06-08,73.94,60.08,0.0,0.0
1940-06-09,82.94,62.06,0.20866141732283466,0.0
1940-06-10,64.03999999999999,55.94,0.01968503937007874,0.0
1940-06-11,66.02,55.040000000000006,,0.0
1940-06-12,82.03999999999999,59.0,0.0,0.0
1940-06-13,91.94,66.02,0.0,0.0
1940-06-14,80.06,64.94,0.0,0.0
1940-06-15,86.0,66.02,0.011811023622047244,0.0
1940-06-16,80.96000000000001,66.02,0.0,0.0
1940-06-17,77.0,60.980000000000004,0.0,0.0
1940-06-18,73.94,60.980000000000004,0.0,0.0
1940-06-19,89.06,64.94,0.2913385826771654,0.0
1940-06-20,69.08000000000001,55.94,0.0,0.0
1940-06-21,68.0,53.06,0.0,0.0
1940-06-22,71.96000000000001,53.96,0.0,0.0
1940-06-23,75.92,53.06,0.14960629921259844,0.0
1940-06-24,59.0,55.94,0.8582677165354331,0.0
1940-06-25,69.08000000000001,55.040000000000006,0.25984251968503935,0.0
1940-06-26,69.98,57.92,0.8188976377952757,0.0
1940-06-27,78.98,55.94,0.0,0.0
1940-06-28,77.0,57.019999999999996,0.38188976377952755,0.0
1940-06-29,82.03999999999999,64.94,0.03149606299212599,0.0
1940-06-30,75.02,60.08,0.03149606299212599,0.0
1940-07-01,73.94,57.92,0.03149606299212599,0.0
1940-07-02,75.92,59.0,,0.0
1940-07-03,75.02,57.92,0.5590551181102362,0.0
1940-07-04,71.96000000000001,57.019999999999996,0.11811023622047245,0.0
1940-07-05,80.06,59.0,0.03937007874015748,0.0
1940-07-06,82.94,60.08,0.0,0.0
1940-07-07,86.0,66.02,0.0,0.0
1940-07-08,86.0,66.02,0.0,0.0
1940-07-09,87.98,66.02,0.0,0.0
1940-07-10,89.96000000000001,69.98,0.0,0.0
1940-07-11,91.03999999999999,64.94,1.6811023622047245,0.0
1940-07-12,71.06,57.92,0.14173228346456693,0.0
1940-07-13,73.94,59.0,,0.0
1940-07-14,82.03999999999999,59.0,0.0,0.0
1940-07-15,80.06,62.06,0.0,0.0
1940-07-16,82.03999999999999,64.03999999999999,0.03937007874015748,0.0
1940-07-17,71.06,64.03999999999999,0.011811023622047244,0.0
1940-07-18,86.0,62.96,0.0,0.0
1940-07-19,93.92,69.98,0.0,0.0
1940-07-20,91.94,75.02,,0.0
1940-07-21,89.96000000000001,78.08000000000001,0.0,0.0
1940-07-22,91.94,71.06,0.14960629921259844,0.0
1940-07-23,82.03999999999999,68.0,0.0,0.0
1940-07-24,82.03999999999999,69.98,,0.0
1940-07-25,86.0,71.96000000000001,0.3188976377952756,0.0
1940-07-26,98.06,73.94,0.11023622047244094,0.0
1940-07-27,98.06,73.03999999999999,0.0,0.0
1940-07-28,93.92,73.94,0.0,0.0
1940-07-29,91.03999999999999,71.96000000000001,0.0,0.0
1940-07-30,98.06,78.08000000000001,0.03937007874015748,0.0
1940-07-31,87.98,69.98,0.0,0.0
1940-08-01,77.0,64.94,0.0,0.0
1940-08-02,78.98,62.96,0.0,0.0
1940-08-03,78.98,59.0,0.0,0.0
1940-08-04,82.03999999999999,62.96,0.0,0.0
1940-08-05,84.02,68.0,0.0,0.0
1940-08-06,86.0,71.96000000000001,0.8503937007874017,0.0
1940-08-07,82.94,69.08000000000001,0.07086614173228346,0.0
1940-08-08,87.08000000000001,66.02,0.0,0.0
1940-08-09,89.06,69.08000000000001,0.0,0.0
1940-08-10,86.0,68.0,0.0,0.0
1940-08-11,84.02,66.02,0.0,0.0
1940-08-12,82.94,66.92,0.0,0.0
1940-08-13,82.94,71.06,0.07874015748031496,0.0
1940-08-14,89.96000000000001,71.96000000000001,0.0,0.0
1940-08-15,80.06,66.92,0.0,0.0
1940-08-16,78.08000000000001,64.94,,0.0
1940-08-17,75.02,68.0,0.8188976377952757,0.0
1940-08-18,77.0,71.06,0.05905511811023623,0.0
1940-08-19,78.98,64.03999999999999,0.7992125984251969,0.0
1940-08-20,75.02,62.06,0.0,0.0
1940-08-21,73.94,57.019999999999996,0.0,0.0
1940-08-22,75.92,60.08,0.0,0.0
1940-08-23,78.98,62.06,0.16141732283464566,0.0
1940-08-24,69.98,55.040000000000006,0.0,0.0
1940-08-25,68.0,53.06,0.25984251968503935,0.0
1940-08-26,60.980000000000004,53.06,0.4409448818897638,0.0
1940-08-27,69.98,55.040000000000006,0.2204724409448819,0.0
1940-08-28,60.980000000000004,55.94,0.909448818897638,0.0
1940-08-29,69.08000000000001,57.019999999999996,0.07086614173228346,0.0
1940-08-30,73.03999999999999,64.94,0.0,0.0
1940-08-31,80.96000000000001,66.92,0.0,0.0
1940-09-01,78.08000000000001,69.98,0.0905511811023622,0.0
1940-09-02,80.96000000000001,69.98,,0.0
1940-09-03,82.03999999999999,66.02,0.0,0.0
1940-09-04,78.98,66.02,0.0,0.0
1940-09-05,75.02,62.96,0.0,0.0
1940-09-06,75.02,57.92,0.0,0.0
1940-09-07,71.96000000000001,55.040000000000006,0.0,0.0
1940-09-08,71.96000000000001,57.019999999999996,0.05905511811023623,0.0
1940-09-09,75.92,64.03999999999999,0.03937007874015748,0.0
1940-09-10,75.02,62.06,0.03149606299212599,0.0
1940-09-11,64.03999999999999,57.019999999999996,,0.0
1940-09-12,68.0,53.96,0.0,0.0
1940-09-13,69.98,55.040000000000006,0.0,0.0
1940-09-14,71.06,55.94,0.0,0.0
1940-09-15,69.98,57.92,0.0,0.0
1940-09-16,73.03999999999999,53.96,0.0,0.0
1940-09-17,77.0,57.019999999999996,0.0,0.0
1940-09-18,82.03999999999999,60.980000000000004,0.0,0.0
1940-09-19,78.08000000000001,62.06,0.0,0.0
1940-09-20,80.06,64.94,0.0,0.0
1940-09-21,89.06,66.92,0.011811023622047244,0.0
1940-09-22,80.06,66.02,0.0,0.0
1940-09-23,75.92,62.06,0.0,0.0
1940-09-24,80.06,64.03999999999999,0.0,0.0
1940-09-25,75.02,48.019999999999996,2.838582677165354,0.0
1940-09-26,57.019999999999996,44.06,0.0,0.0
1940-09-27,66.02,44.06,0.0,0.0
1940-09-28,73.03999999999999,48.92,0.0,0.0
1940-09-29,73.94,51.980000000000004,0.0,0.0
1940-09-30,62.06,53.06,0.0,0.0
1940-10-01,60.08,50.0,,0.0
1940-10-02,57.92,51.08,0.610236220472441,0.0
1940-10-03,69.98,53.96,0.01968503937007874,0.0
1940-10-04,62.96,51.08,0.0,0.0
1940-10-05,68.0,48.92,0.0,0.0
1940-10-06,69.98,55.040000000000006,0.0,0.0
1940-10-07,73.03999999999999,57.019999999999996,,0.0
1940-10-08,66.02,55.94,0.3503937007874016,0.0
1940-10-09,64.03999999999999,51.08,0.0,0.0
1940-10-10,64.94,48.019999999999996,0.0,0.0
1940-10-11,71.06,48.92,0.0,0.0
1940-10-12,75.92,55.94,0.0,0.0
1940-10-13,78.98,55.94,,0.0
1940-10-14,69.08000000000001,55.94,0.0,0.0
1940-10-15,77.0,46.94,0.0,0.0
1940-10-16,53.96,39.92,0.0,0.0
1940-10-17,55.94,42.08,0.0,0.0
1940-10-18,53.06,37.94,0.0,0.0
1940-10-19,44.06,32.0,,0.0
1940-10-20,48.019999999999996,33.98,,0.0
1940-10-21,46.94,35.06,0.0,0.0
1940-10-22,48.019999999999996,33.08,0.0,0.0
1940-10-23,64.94,39.92,0.0,0.0
1940-10-24,71.96000000000001,53.96,0.0,0.0
1940-10-25,55.040000000000006,46.94,0.01968503937007874,0.0
1940-10-26,59.0,42.08,0.0,0.0
1940-10-27,53.96,39.019999999999996,0.0,0.0
1940-10-28,51.08,37.04,0.0,0.0
1940-10-29,53.96,35.06,0.1811023622047244,0.0
1940-10-30,50.0,42.08,1.1692913385826773,0.0
1940-10-31,51.980000000000004,44.06,0.0,0.0
1940-11-01,55.94,46.94,0.03937007874015748,0.0
1940-11-02,60.08,53.06,0.9685039370078741,0.0
1940-11-03,60.08,50.0,0.0,0.0
1940-11-04,66.92,46.04,0.0,0.0
1940-11-05,69.98,51.08,0.0,0.0
1940-11-06,62.96,42.08,0.01968503937007874,0.0
1940-11-07,42.08,37.94,0.0,0.0
1940-11-08,46.94,39.019999999999996,0.0,0.0
1940-11-09,51.08,37.04,0.0,0.0
1940-11-10,53.96,39.92,0.0,0.0
1940-11-11,59.0,48.019999999999996,0.07086614173228346,0.0
1940-11-12,59.0,48.92,0.5,0.0
1940-11-13,48.92,42.08,0.4488188976377953,0.0
1940-11-14,44.96,41.0,0.9212598425196851,0.0
1940-11-15,48.92,41.0,0.01968503937007874,0.0
1940-11-16,46.04,33.08,,0.0
1940-11-17,44.06,32.0,,0.0
1940-11-18,44.96,37.04,0.0,0.0
1940-11-19,46.04,33.98,0.0,0.0
1940-11-20,57.92,39.92,0.0,0.0
1940-11-21,53.06,41.0,0.0,0.0
1940-11-22,69.08000000000001,48.019999999999996,0.0,0.0
1940-11-23,55.040000000000006,44.96,0.0,0.0
1940-11-24,48.019999999999996,39.92,0.12992125984251968,0.0
1940-11-25,41.0,28.04,0.0,0.0
1940-11-26,37.04,24.08,0.33070866141732286,0.7874015748031497
1940-11-27,39.019999999999996,32.0,0.0984251968503937,0.7086614173228347
1940-11-28,35.96,28.94,,
1940-11-29,42.08,28.94,,
1940-11-30,46.94,37.04,,
1940-12-01,51.08,26.060000000000002,,0.0
1940-12-02,37.94,21.02,,
1940-12-03,33.98,12.920000000000002,0.0,0.0
1940-12-04,35.96,12.02,0.011811023622047244,
1940-12-05,33.98,24.98,0.2913385826771654,0.9055118110236221
1940-12-06,33.98,21.02,0.0,0.0
1940-12-07,50.0,30.02,0.03149606299212599,0.0
1940-12-08,48.019999999999996,35.96,0.0,0.0
1940-12-09,35.96,30.02,0.0,0.0
1940-12-10,48.92,30.92,0.0,0.0
1940-12-11,44.96,35.96,0.0,0.0
1940-12-12,50.0,37.94,,0.0
1940-12-13,53.96,33.08,0.05905511811023623,0.0
1940-12-14,37.94,28.94,0.0,0.0
1940-12-15,42.08,28.04,0.0,0.0
1940-12-16,41.0,37.04,0.0,0.0
1940-12-17,46.04,28.04,0.9291338582677167,0.0
1940-12-18,39.92,26.060000000000002,,0.0
1940-12-19,39.92,30.92,0.0,0.0
1940-12-20,46.94,35.96,,0.0
1940-12-21,48.019999999999996,37.94,0.0,0.0
1940-12-22,46.04,39.92,,0.0
1940-12-23,44.06,32.0,0.0,0.0
1940-12-24,46.04,28.94,0.0,0.0
1940-12-25,60.08,37.94,0.0,0.0
1940-12-26,44.06,39.019999999999996,0.11811023622047245,0.0
1940-12-27,48.019999999999996,41.0,0.011811023622047244,0.0
1940-12-28,46.04,42.08,0.8503937007874017,0.0
1940-12-29,51.980000000000004,42.08,0.2519685039370079,0.0
1940-12-30,50.0,39.92,,0.0
1940-12-31,44.96,37.94,0.0,0.0
1941-01-01,46.04,32.0,0.0,0.0
1941-01-02,35.96,30.92,0.1811023622047244,0.0
1941-01-03,37.94,35.96,0.05905511811023623,0.0
1941-01-04,44.06,24.08,0.12992125984251968,0.0
1941-01-05,33.08,19.04,0.0,0.0
1941-01-06,35.06,23.0,0.0,0.0
1941-01-07,32.0,19.939999999999998,0.0,0.0
1941-01-08,33.98,19.939999999999998,0.0,0.0
1941-01-09,39.019999999999996,24.98,0.011811023622047244,0.0
1941-01-10,37.94,28.94,0.0,0.0
1941-01-11,33.98,24.98,0.0,0.0
1941-01-12,37.94,24.98,0.0,0.0
1941-01-13,37.04,17.06,0.0,0.0
1941-01-14,24.98,10.04,0.0,0.0
1941-01-15,26.060000000000002,17.96,0.011811023622047244,
1941-01-16,33.08,21.02,1.7401574803149609,2.0078740157480315
1941-01-17,37.94,33.08,0.03937007874015748,0.0
1941-01-18,44.06,37.04,0.0,0.0
1941-01-19,41.0,21.02,,0.0
1941-01-20,28.04,17.96,0.0,0.0
1941-01-21,33.98,17.06,0.0,0.0
1941-01-22,44.96,28.94,0.07086614173228346,0.0
1941-01-23,46.94,33.98,,0.0
1941-01-24,33.98,24.98,0.7598425196850395,2.0078740157480315
1941-01-25,33.98,26.060000000000002,0.01968503937007874,0.3937007874015748
1941-01-26,33.98,24.98,0.0,0.0
1941-01-27,28.94,23.0,0.2913385826771654,5.118110236220473
1941-01-28,30.92,21.02,,
1941-01-29,35.96,12.920000000000002,,
1941-01-30,30.02,10.04,0.0,0.0
1941-01-31,33.98,21.92,0.0,0.0
1941-02-01,35.96,21.92,0.0,0.0
1941-02-02,39.019999999999996,30.92,,
1941-02-03,33.98,26.060000000000002,,
1941-02-04,32.0,21.92,0.011811023622047244,
1941-02-05,39.92,19.939999999999998,0.0,0.0
1941-02-06,42.08,24.08,0.0,0.0
1941-02-07,50.0,37.04,2.8897637795275593,0.0
1941-02-08,41.0,26.060000000000002,0.0,0.0
1941-02-09,35.96,21.02,0.0,0.0
1941-02-10,30.92,15.079999999999998,0.0,0.0
1941-02-11,42.980000000000004,24.08,0.0,0.0
1941-02-12,39.92,30.02,0.0,0.0
1941-02-13,41.0,30.92,,0.0
1941-02-14,39.019999999999996,33.98,0.0905511811023622,0.0
1941-02-15,41.0,28.94,0.01968503937007874,0.0
1941-02-16,32.0,24.98,0.0,0.0
1941-02-17,32.0,24.08,0.0984251968503937,0.5118110236220472
1941-02-18,32.0,21.02,,
1941-02-19,28.94,19.04,0.0,0.0
1941-02-20,33.08,21.02,0.0,
1941-02-21,35.96,24.08,0.0,0.0
1941-02-22,37.94,32.0,,
1941-02-23,39.019999999999996,28.04,,
1941-02-24,35.96,24.08,0.0,0.0
1941-02-25,42.980000000000004,24.98,0.0,0.0
1941-02-26,33.98,21.02,0.0,0.0
1941-02-27,39.92,21.02,0.0,0.0
1941-02-28,30.02,19.04,0.20866141732283466,2.0078740157480315
1941-03-01,37.04,21.02,0.011811023622047244,0.5118110236220472
1941-03-02,42.980000000000004,28.04,,
1941-03-03,51.980000000000004,33.98,0.011811023622047244,0.0
1941-03-04,51.980000000000004,17.06,,0.0
1941-03-05,35.96,19.04,0.0,0.0
1941-03-06,37.04,28.04,0.0,0.0
1941-03-07,32.0,21.92,0.3582677165354331,2.0078740157480315
1941-03-08,33.08,26.96,1.2007874015748032,12.007874015748031
1941-03-09,35.06,28.04,0.0905511811023622,
1941-03-10,41.0,26.060000000000002,0.0,0.0
1941-03-11,39.019999999999996,32.0,0.6889763779527559,0.0
1941-03-12,41.0,30.92,0.12992125984251968,0.11811023622047245
1941-03-13,37.94,26.060000000000002,,
1941-03-14,44.96,26.060000000000002,0.0,0.0
1941-03-15,51.08,30.92,0.0,0.0
1941-03-16,50.0,35.96,0.01968503937007874,0.0
1941-03-17,42.980000000000004,17.06,0.05118110236220473,
1941-03-18,26.96,14.0,,
1941-03-19,33.98,21.02,,
1941-03-20,42.08,24.08,0.0,0.0
1941-03-21,42.08,26.060000000000002,0.0,0.0
1941-03-22,48.019999999999996,30.92,0.0,0.0
1941-03-23,57.019999999999996,30.92,0.0,0.0
1941-03-24,48.019999999999996,39.92,0.20078740157480315,0.0
1941-03-25,44.96,37.94,,0.0
1941-03-26,48.019999999999996,35.06,0.0,0.0
1941-03-27,51.980000000000004,35.06,0.0,0.0
1941-03-28,50.0,35.06,0.0,0.0
1941-03-29,44.96,30.02,0.07874015748031496,0.7874015748031497
1941-03-30,39.019999999999996,28.04,0.01968503937007874,0.1968503937007874
1941-03-31,55.94,30.02,0.0,0.0
1941-04-01,59.0,41.0,,0.0
1941-04-02,53.06,39.019999999999996,0.24015748031496062,0.0
1941-04-03,59.0,37.04,0.011811023622047244,0.0
1941-04-04,57.92,39.019999999999996,0.0,0.0
1941-04-05,42.08,37.94,1.1299212598425197,0.0
1941-04-06,53.96,41.0,0.531496062992126,0.0
1941-04-07,57.92,37.04,0.0,0.0
1941-04-08,62.96,39.019999999999996,0.0,0.0
1941-04-09,60.08,37.94,0.0,0.0
1941-04-10,66.92,41.0,0.0,0.0
1941-04-11,69.98,42.08,0.0,0.0
1941-04-12,55.94,39.019999999999996,0.0,0.0
1941-04-13,55.94,37.94,,0.0
1941-04-14,84.02,51.980000000000004,0.01968503937007874,0.0
1941-04-15,86.0,64.03999999999999,0.0,0.0
1941-04-16,78.08000000000001,55.040000000000006,0.0,0.0
1941-04-17,71.06,53.96,,0.0
1941-04-18,75.92,53.06,0.0,0.0
1941-04-19,73.94,53.06,0.0,0.0
1941-04-20,78.98,51.08,0.0,0.0
1941-04-21,75.02,51.980000000000004,0.0,0.0
1941-04-22,59.0,41.0,0.0,0.0
1941-04-23,57.019999999999996,42.08,0.2204724409448819,0.0
1941-04-24,60.08,44.06,0.2204724409448819,0.0
1941-04-25,60.08,39.92,0.0,0.0
